verified,hour_created,geo_enabled,default_profile,default_profile_image,favourites_count,followers_count,friends_count,statuses_count,average_tweets_per_day,network,tweet_to_followers,follower_acq_rate,friends_acq_rate,prediction
False,18,False,True,False,25848,3279,1484,102230,106851.0,59.124,93.383,8.975,8.717,1
True,14,True,False,False,19785,83650,1890,40649,46019.0,85.517,120.289,11.397,8.89,0
False,16,True,False,False,2841,1000,2183,34601,39510.0,53.121,72.208,8.684,8.867,0
False,14,False,True,False,8027,314,311,6815,11246.0,33.037,50.778,8.465,8.464,0
False,11,False,False,False,1151,335,240,616,2204.0,31.906,37.374,7.562,7.512,1
False,15,False,True,False,335,320,75,445,783.0,24.995,35.208,6.491,6.026,1
False,9,False,True,False,1612,2334,2981,1472,2349.0,62.049,56.579,8.075,8.258,1
False,16,True,False,False,4779,143453,1209,13005,17976.0,84.284,112.482,11.908,8.729,1
True,14,True,False,False,4863,33971,2924,48413,53518.0,83.269,112.55,10.573,8.991,1
True,19,True,False,False,13811,23451,441,16881,21496.0,61.295,97.95,10.242,8.529,0
False,21,True,False,False,5621,20787,2465,6367,11011.0,77.652,87.084,10.144,8.869,1
False,17,True,True,False,343152,3012,4976,118212,120110.0,68.192,93.567,8.499,8.836,1
False,9,False,True,False,2582,142,228,2222,7307.0,26.967,38.247,8.562,8.578,0
False,7,True,True,False,2801,793,446,1783,4144.0,40.747,49.989,8.057,7.94,0
False,4,False,True,False,19446,284,1160,4276,6381.0,39.89,47.261,7.779,8.091,1
False,21,True,False,False,6173,1942,826,7492,11984.0,50.867,67.555,8.77,8.579,0
False,1,False,True,False,18584,214,373,23673,23991.0,31.817,54.094,6.279,6.54,1
False,6,False,False,False,9937,1360,2309,22448,25658.0,55.888,72.297,8.427,8.616,1
False,21,True,False,False,8798,3456,1912,13070,18365.0,61.571,77.229,9.077,8.883,1
False,19,True,False,False,103,1588,1325,91226,95417.0,52.996,84.183,8.662,8.616,1
False,13,True,True,False,2153,2817,257,2850,4180.0,44.112,63.196,8.33,7.37,1
True,11,False,True,False,4154,7170,1302,2089,5757.0,63.675,67.87,9.291,8.511,0
False,9,False,False,False,12124,9419,1875,8617,12257.0,68.967,82.919,9.477,8.615,1
False,18,False,True,False,25,55,117,1953,2651.0,19.204,30.503,6.625,6.704,1
False,17,False,True,False,5,2,0,1159,1400.0,0.0,7.752,5.497,5.489,0
False,20,False,True,False,168,58,859,75,668.0,27.552,17.659,6.48,7.281,1
False,21,False,True,False,8909,480,1333,3524,4032.0,44.441,50.442,6.897,7.519,0
False,18,True,False,False,583,1645,507,6445,11220.0,46.144,64.961,8.767,8.572,1
False,6,False,False,False,9937,1360,2309,22448,25658.0,55.888,72.297,8.427,8.616,1
False,17,True,True,False,343152,3012,4976,118212,120110.0,68.192,93.567,8.499,8.836,1
False,15,False,False,False,106,70,208,254,3109.0,22.773,23.621,7.981,8.027,1
False,2,False,False,False,2339,15748,8644,11373,16517.0,87.606,90.258,9.947,9.532,1
False,22,True,True,False,4246,339,317,724,2295.0,33.587,38.39,7.555,7.544,0
False,23,False,True,False,1155,117,439,2091,5172.0,29.038,36.476,8.071,8.167,0
False,5,False,False,False,725,5996,395,25537,29921.0,52.032,88.277,9.248,8.472,1
False,1,False,True,False,4163,300,400,1481,3730.0,34.208,41.668,7.844,7.882,0
False,1,False,True,False,4163,300,400,1481,3730.0,34.208,41.668,7.844,7.882,0
False,1,False,True,False,4163,300,400,1481,3730.0,34.208,41.668,7.844,7.882,0
False,9,False,False,False,1306,1495,893,2046,6352.0,49.68,55.737,8.666,8.556,1
False,15,True,False,False,18871,16515,2852,22128,27449.0,77.271,97.166,9.991,9.009,1
False,6,False,True,False,477,6915,6996,7147,7795.0,78.277,78.465,8.931,8.942,1
False,13,False,False,False,6669,7348,1506,19716,23300.0,65.146,88.037,9.3,8.535,1
False,21,False,True,False,2780,1986,560,5723,7113.0,48.07,65.71,8.125,7.576,0
True,14,True,False,False,19785,83650,1890,40649,46019.0,85.517,120.289,11.397,8.89,0
False,20,True,True,False,3505,650,745,2448,6283.0,42.854,50.555,8.409,8.43,0
False,22,False,True,True,245,18,45,9138,9425.0,11.273,26.854,5.724,5.808,1
False,22,False,False,False,56648,2230,881,57662,62721.0,52.292,84.522,8.894,8.69,1
False,12,False,False,False,65,147,302,588,2586.0,28.553,31.874,7.671,7.741,1
False,0,False,True,True,1067,30,242,812,5987.0,18.863,23.01,8.558,8.597,0
False,13,False,False,False,350,2011,1624,332,3979.0,56.24,44.182,8.641,8.57,1
False,22,True,False,False,81,551,179,703,4991.0,32.786,41.397,8.485,8.405,1
False,14,True,False,False,32,49,149,5853,10992.0,19.602,33.936,8.554,8.573,1
False,14,False,True,True,6789,24,91,2347,5059.0,14.555,24.983,7.915,7.939,0
False,4,True,True,False,5864,1792,2299,17422,22502.0,57.99,73.16,8.835,8.907,1
False,7,False,True,False,4853,829,757,872,1155.0,44.568,45.517,7.015,6.948,0
False,1,False,False,False,20389,14452,15233,112136,115455.0,92.255,111.376,9.785,9.828,1
False,20,True,False,False,1082,69,43,28971,33384.0,16.077,43.649,8.408,8.402,0
False,9,False,True,False,1429,54,542,1542,1976.0,25.235,29.42,6.192,6.884,1
False,21,False,True,True,7049,81,1091,1950,4993.0,30.828,33.386,8.047,8.327,0
False,0,False,True,False,142621,1239,2119,1583,3774.0,54.555,52.479,8.141,8.369,0
False,23,False,False,False,59958,5354,5847,75490,79877.0,74.472,96.434,9.184,9.234,1
False,22,False,True,False,2,1094,7,66836,67434.0,14.553,77.754,7.434,6.407,1
False,23,True,True,False,10746,33,146,1583,3233.0,17.598,25.981,7.429,7.494,0
False,18,False,True,False,3951,30,187,378,678.0,17.982,20.389,5.802,6.19,0
False,3,True,False,False,32147,333,252,6202,10646.0,32.155,50.747,8.472,8.455,0
False,22,False,True,False,325,245,46,378,412.0,21.196,32.688,5.635,4.394,0
False,15,False,True,False,6049,43,148,2404,2877.0,18.936,29.461,6.248,6.433,0
False,18,False,True,False,3951,30,187,378,678.0,17.982,20.389,5.802,6.19,0
False,2,False,True,False,4051,100,239,358,1164.0,25.294,27.152,6.81,6.953,0
False,18,True,False,False,86176,966,1449,49435,54481.0,50.039,74.299,8.702,8.779,1
False,13,False,False,False,43377,73,443,8098,13023.0,26.237,38.734,8.517,8.588,0
False,0,False,True,False,269,1257,364,649,1458.0,42.109,46.228,7.634,7.068,1
False,18,True,True,False,9430,749,268,9009,14027.0,37.037,60.283,8.66,8.573,0
False,15,False,True,False,11494,80,280,3085,6898.0,24.777,35.308,8.267,8.317,0
False,1,False,True,False,61842,311,586,14788,19246.0,36.612,55.142,8.47,8.526,0
False,15,False,True,False,13784,225,319,4734,5016.0,31.267,45.873,6.23,6.4,0
False,20,True,False,False,112207,433,1117,12791,17455.0,42.629,57.43,8.537,8.663,0
False,2,False,True,False,234,67,147,2408,2531.0,21.086,32.857,5.252,5.602,1
False,22,False,False,False,542,3336,1650,67470,71313.0,60.109,90.21,8.879,8.611,1
False,16,False,True,False,11053,104,129,694,739.0,22.653,30.455,5.011,5.165,0
False,4,False,True,False,186,161,80,234,249.0,22.357,27.776,5.176,4.564,1
False,16,False,True,False,840,323,10,944,1905.0,13.862,39.605,7.159,6.879,1
False,22,True,False,False,15619,531,804,11473,15886.0,41.996,58.673,8.506,8.56,1
False,13,False,False,False,0,924,16,552675,555529.0,19.35,90.307,8.237,7.962,1
False,19,False,True,False,69846,263,983,8488,8742.0,38.427,50.443,6.25,7.121,0
False,7,True,True,False,659,66,327,1597,1885.0,24.358,31.016,5.872,6.423,0
False,21,True,True,False,769,153,287,961,1244.0,28.524,34.599,6.08,6.347,0
False,18,False,True,False,3951,30,187,378,678.0,17.982,20.389,5.802,6.19,0
False,5,False,True,False,358,272,12,278487,279274.0,14.388,70.327,6.966,6.685,1
False,22,False,True,False,37303,316,419,12736,13299.0,34.785,54.435,6.78,6.891,0
False,18,False,True,False,3951,30,187,378,678.0,17.982,20.389,5.802,6.19,0
False,3,False,True,False,22278,4059,4321,24716,26547.0,69.558,84.047,8.681,8.725,1
False,19,False,True,False,3228,339,434,1809,2128.0,35.413,43.723,6.491,6.625,0
False,18,False,True,False,3951,30,187,378,678.0,17.982,20.389,5.802,6.19,0
False,8,False,True,True,68,6,1,105678,107931.0,1.349,22.511,7.723,7.721,1
False,1,False,False,False,18414,1184,5001,17691,22730.0,60.283,69.224,8.736,9.214,1
False,18,False,True,False,108289,243,534,33199,34261.0,34.535,57.227,7.175,7.376,0
False,5,False,True,False,3762,5,41,1008,2979.0,6.697,12.393,7.589,7.607,0
False,16,True,True,False,448,103,42,1291,4600.0,17.468,33.272,8.135,8.117,0
False,18,True,False,False,126523,518,1880,8799,13168.0,47.137,56.783,8.495,8.74,0
False,5,True,True,False,4145,264,423,8281,10461.0,33.756,50.339,7.802,7.865,0
False,20,False,True,False,3742,94,129,11733,11865.0,22.166,42.671,5.425,5.568,0
False,18,False,True,False,1595,146,131,2116,2397.0,24.367,38.216,6.059,6.023,1
False,3,True,False,False,3447,1214,198,10077,14408.0,37.596,65.472,8.621,8.418,1
False,1,True,True,False,476,8,45,337,634.0,8.412,12.795,5.724,5.838,0
False,16,True,False,False,1917,287,87,67593,72720.0,25.355,62.979,8.597,8.559,1
False,13,True,True,False,5252,573,152,6644,8115.0,31.957,55.913,7.623,7.393,0
False,3,True,False,False,3447,1214,198,10077,14408.0,37.596,65.472,8.621,8.418,1
False,19,False,True,False,57117,719,701,9119,9413.0,43.12,59.991,6.922,6.904,0
False,20,False,True,False,17649,343,853,23246,25179.0,39.424,58.721,7.731,7.933,1
False,22,True,False,False,4472,115,70,6321,9255.0,20.263,41.602,8.023,8.008,0
False,8,False,False,False,9653,83,929,4152,6981.0,30.285,36.916,7.977,8.232,1
False,12,False,True,False,4576,1336,896,2789,4091.0,48.941,57.109,7.878,7.696,1
False,18,False,True,True,33,4,17,516,712.0,4.652,10.056,5.303,5.366,1
False,19,True,True,True,400,10,72,6486,8911.0,10.288,21.048,7.798,7.823,0
True,4,False,False,False,27517,72688,775,31091,36419.0,74.486,115.798,11.265,8.717,0
False,7,False,False,False,6426,8706,1400,19043,21961.0,65.725,89.399,9.361,8.371,1
False,6,False,True,True,9375,83,200,3357,4390.0,23.498,35.974,7.018,7.118,0
False,8,False,True,False,0,9,1,70715,71209.0,1.596,25.712,6.223,6.207,1
False,22,False,True,False,13413,51,163,1087,1483.0,20.151,27.627,6.105,6.328,0
False,16,True,False,False,82495,775,1198,12626,17514.0,47.173,62.839,8.642,8.714,0
False,8,True,True,False,1877,102,109,1273,4614.0,21.785,33.138,8.144,8.146,0
False,19,False,True,False,483,3,63,173,266.0,5.765,7.152,4.575,5.056,0
False,1,False,True,False,6254,855,1239,9039,9432.0,48.096,61.509,7.13,7.398,0
False,0,True,True,False,3633,141,416,3930,8423.0,29.899,41.018,8.441,8.499,0
False,23,False,True,False,9907,475,310,1810,3023.0,35.388,46.251,7.432,7.329,0
False,19,False,True,False,18569,996,551,62573,63353.0,43.593,76.257,7.483,7.194,1
False,17,False,True,False,20842,215,277,17781,21703.0,30.25,52.602,8.328,8.343,1
False,2,False,True,False,13733,1139,3060,25210,26596.0,56.497,71.338,7.834,8.4,1
False,3,False,True,False,17042,363,161,11395,13794.0,30.002,55.085,7.924,7.848,1
False,12,False,True,False,575,15,31,446,505.0,9.609,16.92,4.317,4.511,0
False,16,False,True,False,14385,253,674,811,999.0,36.074,37.097,6.091,6.76,0
False,16,False,True,False,14385,253,674,811,999.0,36.074,37.097,6.091,6.76,0
False,13,False,True,False,84,59,210,2135,3072.0,21.912,31.39,6.905,7.046,1
False,15,True,False,False,2871,133,319,14667,19433.0,28.252,46.987,8.497,8.534,0
False,20,False,True,True,285,10,355,23,5069.0,14.087,7.621,8.529,8.595,0
True,18,True,False,False,12671,23199,14383,34993,38080.0,96.236,105.172,10.177,9.768,0
False,18,True,False,False,10379,4846,603,76411,81519.0,54.341,95.417,9.206,8.65,1
False,16,False,True,False,20212,131,266,3671,3954.0,27.281,40.08,6.028,6.31,1
False,20,False,True,False,7780,57,281,6787,7505.0,22.909,35.825,6.654,6.908,0
False,14,True,False,False,31608,739,1189,43054,48454.0,46.786,70.495,8.723,8.793,0
False,4,False,True,False,3026,73,28,1412,1587.0,14.493,31.219,5.517,5.318,0
False,7,False,True,False,8,23,35,160,295.0,11.389,16.149,5.069,5.142,1
False,20,True,True,False,2237,70,129,3402,3444.0,20.749,34.666,4.727,5.147,0
False,13,False,True,False,13203,188,453,6998,7572.0,32.07,46.408,6.637,6.935,1
False,21,False,True,False,2007,356,352,5257,8848.0,34.482,50.358,8.281,8.28,0
False,13,True,True,False,7142,839,359,9285,14286.0,39.634,61.518,8.673,8.587,0
False,13,False,True,False,13203,188,453,6998,7572.0,32.07,46.408,6.637,6.935,1
False,21,False,True,False,3263,52,673,5281,9601.0,25.859,34.034,8.383,8.516,0
False,17,True,False,False,242,48041,4104,298528,303693.0,89.688,135.897,10.882,9.135,1
False,3,True,False,False,3447,1214,198,10077,14408.0,37.596,65.472,8.621,8.418,1
False,19,False,True,False,5847,1833,2518,11423,14125.0,58.849,70.209,8.42,8.56,1
False,20,False,True,False,19949,916,360,7999,8943.0,40.169,61.303,7.529,7.174,0
False,17,False,True,False,151996,625,458,69023,71476.0,39.467,71.749,8.032,7.977,1
False,20,False,True,False,289,4,31,451,529.0,5.578,9.84,4.419,4.7,0
False,13,True,True,False,1234,77,115,6064,10733.0,20.71,37.948,8.465,8.473,0
False,9,False,False,False,1621,497,1302,18184,23091.0,44.545,60.916,8.595,8.734,1
False,12,False,True,False,4790,1119,3521,7305,8405.0,57.34,62.463,7.705,8.439,1
False,6,False,True,False,8429,514,1723,4544,7542.0,46.534,52.587,8.164,8.46,1
False,22,True,True,False,10592,260,3146,4854,9010.0,44.818,47.23,8.393,8.896,0
False,13,False,True,False,13203,188,453,6998,7572.0,32.07,46.408,6.637,6.935,1
False,0,True,True,False,1455,6182,309,6802,11178.0,50.078,77.039,9.265,8.452,1
False,7,False,True,False,27,44,35,2557,2742.0,13.641,29.871,5.438,5.398,1
False,17,True,False,False,24240,379,723,91,4515.0,39.115,26.86,8.477,8.546,0
False,11,False,True,True,12143,49,52,1425,3692.0,15.532,28.412,7.748,7.749,0
False,6,False,True,False,271,62,184,2699,5202.0,21.629,32.735,7.85,7.897,1
False,9,False,True,False,11548,144,44,10284,12114.0,18.945,45.977,7.588,7.536,0
False,2,True,False,False,46030,657,519,23506,27890.0,40.582,65.314,8.526,8.498,0
False,19,False,True,False,14343,1381,755,6478,6988.0,47.929,63.464,7.545,7.144,1
False,19,False,False,False,10349,10768,10719,11538,15351.0,86.158,86.842,9.588,9.584,1
False,5,False,True,False,1654,499,1502,6601,6893.0,45.461,54.658,6.675,7.493,1
False,22,False,True,False,1566,102,1727,5929,9552.0,34.551,40.266,8.223,8.585,1
False,23,False,True,False,8150,38,195,445,2695.0,19.337,22.349,7.736,7.802,0
False,20,False,True,False,34981,491,1031,11859,16802.0,43.013,58.147,8.601,8.695,0
False,16,True,True,True,518,23,105,14155,17905.0,14.821,30.376,8.236,8.257,0
False,1,False,True,False,57909,824,513,24483,27708.0,41.919,67.864,8.306,8.227,0
False,22,False,True,False,7530,46183,159,5239,10313.0,54.509,91.982,10.845,8.563,0
False,3,False,True,False,28563,346,577,2265,2785.0,37.199,45.191,6.765,7.001,0
False,10,True,True,False,25948,627,260,24257,27447.0,35.85,65.047,8.247,8.146,0
False,18,True,False,False,6769,21170,728,7881,10883.0,65.656,89.368,10.093,8.224,0
False,6,False,True,False,4286,29,81,1489,1572.0,14.988,24.851,4.727,5.106,0
False,13,False,True,False,389,167,405,10751,15684.0,30.776,47.565,8.537,8.583,1
True,18,True,False,False,12671,23199,14383,34993,38080.0,96.236,105.172,10.177,9.768,0
False,19,True,True,False,1883,130,1079,755,4193.0,34.052,32.313,8.18,8.416,0
False,14,False,True,False,871,41,365,356,476.0,22.062,21.969,5.088,6.186,0
False,5,True,True,False,201863,981,1161,12683,14007.0,48.626,65.094,7.743,7.818,0
False,14,False,True,False,4426,23,79,1323,1604.0,13.926,22.845,5.72,5.889,0
False,12,False,True,False,1337,752,117,4354,6927.0,31.601,55.504,8.11,7.898,1
False,12,False,True,False,1337,752,117,4354,6927.0,31.601,55.504,8.11,7.898,1
False,17,True,True,False,132,258,85,14458,16222.0,24.752,53.229,7.612,7.523,1
False,5,True,False,False,112383,4954,5443,200380,204805.0,73.189,103.867,9.146,9.197,1
False,12,True,False,False,1990,2296,1695,191374,195687.0,57.55,94.126,8.796,8.701,1
False,12,True,False,False,1990,2296,1695,191374,195687.0,57.55,94.126,8.796,8.701,1
False,3,False,True,False,4404,169,307,21190,25045.0,29.429,51.159,8.3,8.334,1
False,1,True,True,False,5178,187,726,22939,24658.0,34.503,52.577,7.553,7.802,1
False,21,False,False,False,40860,866,802,32542,37925.0,45.247,70.291,8.74,8.73,1
False,21,False,True,True,0,3,31,6,8.0,4.805,2.698,1.792,3.526,0
False,3,False,True,False,4404,169,307,21190,25045.0,29.429,51.159,8.3,8.334,1
False,5,True,False,False,24192,115,323,4833,9022.0,27.479,40.327,8.368,8.415,0
False,4,False,True,False,9920,592,1795,8600,8951.0,47.846,57.848,6.85,7.672,1
False,22,False,True,False,1,0,1,28,400.0,0.0,0.0,5.922,5.924,1
False,11,True,True,False,1879,38,210,2794,7864.0,19.607,29.073,8.539,8.572,0
False,18,False,True,False,15860,1053,1808,21398,21639.0,52.206,69.402,7.166,7.626,1
False,11,True,True,False,1879,38,210,2794,7864.0,19.607,29.073,8.539,8.572,0
False,15,False,True,False,27968,3642,4589,37443,41229.0,69.144,86.357,8.913,9.033,1
False,17,False,True,False,203,11,92,133,416.0,11.263,12.171,5.687,5.93,0
False,22,False,True,False,12466,563,1077,36974,37577.0,44.237,66.632,7.062,7.427,1
False,17,True,True,False,7336,3443,2047,5564,10589.0,62.098,70.239,9.044,8.864,1
False,10,True,True,False,10639,3313,946,103277,107898.0,55.552,93.584,8.979,8.625,1
False,12,True,False,False,1990,2296,1695,191374,195687.0,57.55,94.126,8.796,8.701,1
False,3,False,True,False,4404,169,307,21190,25045.0,29.429,51.159,8.3,8.334,1
False,21,False,False,False,59872,2484,5004,25545,27106.0,66.595,79.339,8.305,8.79,0
False,10,False,True,False,32213,406,821,5641,7134.0,40.33,51.904,7.55,7.747,0
False,5,True,False,False,44208,364,181,92130,96544.0,30.703,67.442,8.472,8.433,1
False,15,False,True,False,2633,59,401,2801,3476.0,24.552,32.501,6.6,6.982,0
False,17,False,True,False,7267,199,392,3924,4508.0,31.651,43.844,6.664,6.884,0
False,2,True,False,False,7426,224,714,5062,10102.0,35.596,46.198,8.569,8.658,0
False,5,False,True,False,2541,49,417,1998,2274.0,23.611,29.733,5.787,6.542,0
False,7,False,True,False,18100,86,211,301,583.0,23.922,25.502,5.911,6.203,0
False,3,False,True,True,169,4,57,243,526.0,6.535,8.847,5.663,5.832,0
False,3,False,True,False,4404,169,307,21190,25045.0,29.429,51.159,8.3,8.334,1
False,19,True,True,False,66458,535,404,1412,2286.0,37.729,45.582,7.251,7.154,0
False,18,True,True,False,432,33,108,2116,2708.0,16.543,27.004,6.439,6.553,0
False,11,False,True,False,1675,100,127,801,905.0,22.393,30.862,5.323,5.447,0
False,5,True,False,False,24192,115,323,4833,9022.0,27.479,40.327,8.368,8.415,0
False,19,False,True,False,2907,34,335,2877,3160.0,20.682,28.318,5.762,6.428,0
False,19,False,True,False,2907,34,335,2877,3160.0,20.682,28.318,5.762,6.428,0
False,19,False,True,False,2907,34,335,2877,3160.0,20.682,28.318,5.762,6.428,0
False,22,False,True,True,616,4,63,3274,5946.0,6.693,13.027,7.892,7.914,1
True,18,True,False,False,570,1409,718,3109,7946.0,47.698,58.318,8.74,8.623,0
False,16,False,True,False,1229,572,2172,858,1498.0,48.799,42.905,7.101,7.942,1
False,17,False,False,False,34324,14077,15182,108592,113571.0,91.97,110.763,9.855,9.912,1
False,22,False,True,False,115,867,335,306,1354.0,39.36,38.749,7.558,7.233,1
False,2,True,True,False,785,699,1522,2112,3163.0,48.009,50.154,7.468,7.853,1
False,20,False,True,True,7530,52,51,1512,1747.0,15.688,29.07,5.663,5.659,0
False,10,False,False,False,3305,28,119,2755,6796.0,16.121,26.674,8.311,8.334,0
False,14,True,False,False,143907,2842,3446,104436,109126.0,64.776,91.903,8.927,9.004,1
False,16,False,True,False,522,14,81,1046,1623.0,11.934,18.831,6.384,6.491,0
